is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
0,"arab city schools","10+ years","MORTGAGE","28692.0","not verified","n","  Borrower added on 07/16/10 > I plan to pay off my sons car for college<br/>","debt_consolidation","help loan","350xx","AL","17.4","0.0","6/1/1996","2.0","","","10.0","0.0",3417,"33.8","18.0","f","0.0","",1
0,"Hope Lake Lodge","< 1 year","RENT","19200.0","not verified","n","  Borrower added on 03/25/10 > Hoping to buy furniture for my apartment when I return home from completing my bachelors degree at SUNY Cortland in May<br/>","other","Personal Loan","139xx","NY","17.94","0.0","10/1/2006","0.0","","","14.0","0.0",566,"12.9","14.0","f","0.0","",1
0,"Four Seasons Hotels and Resorts","1 year","RENT","28800.0","not verified","n"," 576107 added on 11/20/09 > Please verify me for a $8,000.00/3 Years/13.22%<br/> 576107 added on 11/23/09 > I really need to get this money, it will change my life.<br/>","debt_consolidation","Loan","981xx","WA","14.92","0.0","11/1/2001","0.0","","","7.0","0.0",7054,"91.6","12.0","f","0.0","",1
0,"Southside Baptist Church","4 years","MORTGAGE","72000.0","VERIFIED - income","n","  Borrower added on 09/30/11 > If this loan is approved, all credit card accounts will be closed and the money lent will be used to pay them off. Please consider this requets.<br/>","debt_consolidation","Debt Consolidation","356xx","AL","14.97","0.0","6/1/1996","0.0","39.0","","7.0","0.0",11477,"83.8","29.0","f","0.0","",1
0,"Gergen, Gergen & Pretto, S.C.","10+ years","MORTGAGE","140000.0","not verified","n","","credit_card","Club loan","539xx","WI","23.77","0.0","7/1/1987","2.0","37.0","","13.0","0.0",57549,"90.6","31.0","f","0.0","",1
1,"Best Buy","3 years","RENT","15996.0","VERIFIED - income","n","","debt_consolidation","L.Priebe 1/1/11","495xx","MI","17.03","0.0","2/1/2007","2.0","","","4.0","0.0",2382,"50.7","8.0","f","0.0","",1
0,"Giveo","5 years","MORTGAGE","90000.0","VERIFIED - income","n","  Borrower added on 08/06/11 > We have several high-interest cards and would like to get a loan at a lower rate to pay them off.<br/>","credit_card","Debt Consolidation Loan","750xx","TX","9.85","1.0","12/1/1994","1.0","23.0","","7.0","0.0",4316,"32.7","28.0","f","0.0","",1
0,"Vanguard","10+ years","MORTGAGE","93000.0","not verified","n","  Borrower added on 07/15/11 > This loan will be used to pay off a credit card amount of $3000 and reduce one other credit card debt.<br/>","credit_card","Credit Card Loan","190xx","PA","13.88","0.0","4/1/1975","3.0","30.0","","11.0","0.0",11289,"80.0","35.0","f","0.0","",1
0,"Imagine One","< 1 year","MORTGAGE","50000.0","not verified","n","My fiance and I are looking to remodel our kitchen.","home_improvement","kitchen remodel","294xx","SC","24.46","0.0","5/1/1992","0.0","39.0","","11.0","0.0",16723,"70.6","30.0","f","0.0","",1
0,"Self","10+ years","MORTGAGE","374000.0","not verified","n","I am seeking a loan for my company, Adrenalin Island Entertainment, which has been in business over 15 years.   Please visit the website at: www.AdrenalinIsland.com or www.DjScottyd.com  My company provides entertainment such as, Disc Jockeys, Bands, Staging, Lighting, Laser Shows, Go Go Dancers, Stilt Walkers, and other forms of entertainment.  Generally I work with corporations having large scale events.    This loan will be used to purchase additional lighting and DJ equipment and update some of the older equipment.  We typically update our technology driven equipment every 5 years.  The remaining funds will allow us to increase our marketing for the upcoming wedding season which is May, June, July, and August (bookings usually begin in March).  If you have any questions please feel free to contact me at any time by email.  Please remember to view the website and watch the last promotional video we filmed at Downtown Disney's House of Blues. (This was an event we held to invite our corporate clients to show them all of the services we offer).  ","small_business","Equipment and Marketing Loan","926xx","CA","8.52","0.0","4/1/1994","4.0","0.0","0.0","13.0","0.0",165108,"92.3","39.0","f","0.0","",1
0,"nysdoc","6 years","MORTGAGE","51721.0","not verified","n","","car","Car Loan","140xx","NY","27.73","0.0","7/1/1994","0.0","","","17.0","0.0",16546,"39.4","38.0","f","0.0","",1
0,"Cornell University","n/a","RENT","7200.0","VERIFIED - income source","n","","major_purchase","Major Purchase Loan","148xx","NY","4.17","0.0","2/1/2005","1.0","","","3.0","0.0",0,"0.0","3.0","f","0.0","",1
0,"Harbor-UCLA Medical Center","2 years","RENT","53000.0","not verified","n","  Borrower added on 11/17/10 > Monies to be used to pay-off $8150 worth of credit-card debt.  I have been budgeting $450-500 dollars per month on credit card payments.  Would like to be able to pay off my credit card debt so I can focus more on my student loans.  I have been employed for over two years now, have at least 6 months left on my current contract; can extend and make slightly more or begin earning a true physician's salary beginning in July (~$100,000)<br/>","debt_consolidation","Credit Card Consolidation","908xx","CA","22.03","0.0","11/1/1998","0.0","","","10.0","0.0",7648,"46.8","28.0","f","0.0","",1
1,"Honda Performance Development","10+ years","MORTGAGE","75000.0","not verified","n","  Borrower added on 08/27/11 > I plan to use this money to pay down my credit card they raised my interest %8.00 so I cut my card up.I have never been late on my payments.I have worked for Honda for 14 years now.<br/>","credit_card","credit card loan","935xx","CA","14.83","0.0","4/1/1992","0.0","","","7.0","0.0",39025,"64.8","28.0","f","0.0","",1
0,"Quality Nissan","8 years","MORTGAGE","36000.0","VERIFIED - income source","n","  Borrower added on 06/10/11 > .<br/> Borrower added on 06/10/11 > thank you<br/>","car","Car loan","928xx","CA","21.53","0.0","3/1/1991","2.0","","","9.0","0.0",30326,"46.1","29.0","f","0.0","",1
0,"IP","10+ years","RENT","112678.0","VERIFIED - income","n","  Borrower added on 06/14/11 > I know investors want to know what kind of risk they are dealing with on these loans. I can tell you that I am no risk. I have been with my company over 12 years. I have been promoted every two. I have an income that continues to go up plus a great bonus program. I have always paid every bill on time my whole credit life.<br/><br/>I had to make a decision on this last promotion to take on this debt so that I could get my house sold in Ohio. I rent now and that is actually a blessing because this will not hurt me on a promotional move. <br/><br/>I recently secured 25k in structured debt with a payment of $402 per month. So this 25k would turn all of my debt into structured debt. My total payments will be $994 a month.<br/><br/>I will have no credit card debt and will not use my credit cards once this deal is complete.  <br/><br/>I pay car insurance of $150 per month, gas/electric is averaging around $150 per month, and I pay $50 a month renters insurance that covers all of my assets in the house.  <br/><br/>I don't default on loans.<br/>","debt_consolidation","Structured","425xx","VA","17.41","0.0","9/1/1995","1.0","","","12.0","0.0",54481,"58.9","35.0","f","0.0","",1
0,"Dennis Alleman DMD","5 years","MORTGAGE","23000.0","not verified","n","  Borrower added on 12/13/11 > I plan to consolidate some bills credit cards. Paying my bills on time. I being at my job for about  five years.<br>","medical","Bills","970xx","OR","18.89","0.0","2/1/2005","1.0","","","9.0","0.0",7114,"43.4","21.0","f","0.0","",1
0,"","< 1 year","OWN","95000.0","not verified","n","","credit_card","Low Risk CC Balance Transfer Loan","917xx","CA","0.25","0.0","3/1/2004","0.0","","","4.0","0.0",165,"1.1","5.0","f","0.0","",1
0,"Applebees","6 years","RENT","40000.0","not verified","n","","other","My Loan","190xx","PA","24.81","0.0","12/1/1998","0.0","53.0","","10.0","0.0",15004,"86.7","21.0","f","0.0","",1
0,"Connection Inspection","1 year","MORTGAGE","84000.0","VERIFIED - income","n","  Borrower added on 12/16/11 > This is a loan i am really looking forward to it will help me and my whole family.  thank you<br><br> Borrower added on 12/18/11 > This loan is for a medical procedure I've been waiting 3 years for hope to get it!! Thanks.<br>","medical","Medical","890xx","UT","18.44","2.0","10/1/2003","0.0","8.0","","4.0","0.0",0,"37.73","14.0","f","0.0","",1
1,"Clearwire ","< 1 year","RENT","47000.0","VERIFIED - income","n","I plan on paying off CC debt and consoloating into one monthly payment. Below are the debts I plan to pay off and the current interest rate i am paying on them.  BOA 13.24 495.00 Capital One VIsa 17.9 460.00 Capital One MC 17.9 437.00 Chase 1500 28.24 Dell 2946.00 27.99	 Barclaycard 448.00 27.24 Orchard Bank 297.00 24.59 Bestbuy 285.00 21.00 Merrick Bank 1345.00 27.45  Total 8213.00    These leave me with 1787 for savings. Borrower added on 08/13/10 > My apologies for all the spelling mistakes.  I made the mistake of listing the loan at work when I was busy and did not re-read before I posted.  I would like to correct the above statement.<br/><br/>&quot;Debt Pay Consolidation&quot;<br/><br/>&quot;I plan on paying off CC debt and consolidating them into one monthly payment. Below are the debts I plan to pay off, and the current interest rate I am paying on them.&quot;<br/>","debt_consolidation","Debt Pay Consolodation","325xx","FL","19.33","0.0","2/1/1994","1.0","41.0","","8.0","0.0",7056,"95.4","23.0","f","0.0","",1
1,"Laufer Dalena Cadicina Jensen & Boyd","1 year","RENT","42000.0","VERIFIED - income source","n","  Borrower added on 06/10/11 > I am a very smart and organized person. I always pay my bills on time and I always make my payments on time. My job is very stable and I truly work very hard there.  However I could use a little extra money to help clear some of my debt and allow myself to start using my hard earned money to save for my future.  This loan would really help me get on track financially and I would be able to make my payments on time and efficiently.  My monthly budget consists of paying for rent, car insurance , car payment , phone , utilities , food store and gas, and payments for some of my debt in which I am trying to get out.  However , with this loan I would free myself from my struggling debt at this moment but still be able to pay back the loan each month and pay my regular bills.  This would just give me room to breathe a bit and I  very responsible on making my payments for all my bills and / or expenses.<br/>","debt_consolidation","Debt Consolidation Loan","070xx","NJ","23.97","0.0","10/1/2001","2.0","","","10.0","0.0",10557,"70.4","25.0","f","0.0","",1
0,"State of Texas","8 years","MORTGAGE","85000.0","VERIFIED - income","n","","credit_card","Ted's Loan","786xx","TX","13.91","0.0","12/1/1988","1.0","","","18.0","0.0",30517,"74.1","46.0","f","0.0","",1
0,"SAIC","1 year","MORTGAGE","85000.0","VERIFIED - income","n","I am from Detroit, one the few remaining industrial depended city. I have had the opportunity to purchase nine REO rental properties to date and able to own a part of my home town.   All of these properties are part of a Revitalization area of the city, which is one of the city‰Ûªs five targeted neighborhoods for improvements. These properties are location within blocks or next door to each others which help strength the neighborhood because of fewer vacant homes and in the near future will become comparable for each other when appraised.     Five of these properties have been renovated and currently being rented. My current renters are low -income and senior residents that now can live in fairly safe and decent neighborhood with affordable housing. I have established an LLC in order to manage and maintain the properties.   I would use the loan to further improve the properties for better energy efficient, legal assistant to form LLCs for all of the properties to reduce liability and to establish the appropriate accounting for the business.","small_business","Funches & Associates LLC","207xx","MD","11.92","0.0","4/1/1994","0.0","","","17.0","0.0",27662,"73.4","41.0","f","0.0","",1
0,"Austin Home Base Community School","2 years","RENT","22200.0","not verified","n","","car","Car Loan","787xx","TX","12.59","0.0","5/1/2001","1.0","51.0","","3.0","0.0",318,"2.9","5.0","f","0.0","",1
0,"Fowler Financial Services","2 years","RENT","20000.0","not verified","n","Hi I'm requesting this loan so I could pay down my bills.","debt_consolidation","Debt Consolidation","951xx","CA","14.16","0.0","8/1/1999","0.0","","","5.0","0.0",5267,"42.8","8.0","f","0.0","",1
0,"universal","7 years","MORTGAGE","66000.0","VERIFIED - income source","n","","wedding","wedding","020xx","MA","2.16","0.0","5/1/1993","2.0","40.0","","4.0","0.0",3610,"37.6","17.0","f","0.0","",1
0,"YMCA of San Francisco","1 year","OWN","21600.0","not verified","n","","debt_consolidation","Personal Financial Clearing","946xx","CA","20.56","0.0","1/1/1998","3.0","","","5.0","0.0",3920,"76.9","9.0","f","0.0","",1
0,"IBM","7 years","MORTGAGE","200000.0","not verified","n","  578009 added on 12/16/09 > This loan will be used to pay off and close my Citibank Visa, which although an excellent client for 15 years, they have chosen to jack my interest rates. This is part of my 3 year debt free program.<br/>","credit_card","CC Debt Consolidation for Excellent Borrower","919xx","CA","9.68","0.0","1/1/1989","3.0","42.0","","10.0","0.0",29411,"59.3","26.0","f","0.0","",1
0,"Raytheon ","2 years","MORTGAGE","37000.0","not verified","n","  Borrower added on 10/28/10 > I work for one of the leading defense contractors with the Federal government. I've work in the air traffic controller program with the FAA. It is very stable and I plan to stay for a long time. My previous employment history is excellent. I left my last job of 7 years for this wonderful opportunity. <br/>Part of our home improvement money will be to get our home ready for our expanding family. We plan to pay this off sooner than the 3 year term. <br/>Thank you for your consideration.<br/>","home_improvement","Pete's Home Improvement Loan","731xx","OK","19.65","0.0","6/1/1998","1.0","28.0","","6.0","0.0",4953,"66.9","24.0","f","0.0","",1
0,"Integrated Diagnostic Centers, Inc.","10+ years","MORTGAGE","52400.0","VERIFIED - income","n","  Borrower added on 08/13/10 > I applied for this Lending Club loan in order to consolidate high interest credit card balances and pay them off faster.  I've been trying to do so for some time now by paying more than the minimums due every month, but the extra funds barely make a dent because of the high finance charges.  <br/><br/>Although I have debt, my credit score is excellent due to my spotless payment history and blemish-free accounts.<br/><br/>I have a very stable job in the (corporate) medical field, and have been with my company for 10 years.  <br/><br/>I pride myself on paying all of my monthly bills on time, so rest assured that I will make my loan payments in a prompt and timely manner.<br/><br/>Thank you for your interest in investing in my loan.<br/>","debt_consolidation","Luisa's Debt Consolidation Loan","773xx","TX","12.66","0.0","8/1/1989","0.0","","","7.0","0.0",23281,"34.3","17.0","f","0.0","",1
0,"","10+ years","MORTGAGE","84906.0","not verified","n","  Borrower added on 09/27/10 > The purpose of the loan is to tighten cash flow for 45 days.<br/>","small_business","Cash_Flow","201xx","VA","20.27","0.0","9/1/1969","2.0","","","15.0","0.0",68618,"80.1","24.0","f","0.0","",1
0,"Rite Aid","< 1 year","OWN","10000.0","not verified","n"," This loan is to help further my education in Criminal Justice. This is my second year in college and I really enjoy being in school and learning everything i can on how to be successful.","educational","college","065xx","CT","0.0","0.0","10/1/2007","0.0","","","4.0","0.0",0,"0.0","4.0","f","0.0","",1
0,"","n/a","RENT","61200.0","VERIFIED - income","n","  Borrower added on 11/05/11 > to help out with the holidays<br/>","other","Holiday loan","864xx","AZ","26.12","0.0","3/1/1983","1.0","","","11.0","0.0",13571,"54.9","33.0","f","0.0","",1
0,"Adoption Center of Change","1 year","RENT","36000.0","not verified","n","The medical bills are due soon - need to borrow a bit to pay them off.","medical","Recently had a baby...","846xx","UT","1.8","0.0","5/1/2001","0.0","","","12.0","0.0",4782,"16.7","16.0","f","0.0","",1
0,"Active National Guard","10+ years","MORTGAGE","193000.0","VERIFIED - income source","n","","other","Price Loan","923xx","CA","0.83","1.0","2/1/1993","0.0","2.0","","3.0","0.0",4815,"82.4","17.0","f","0.0","",1
0,"Raytheon","1 year","MORTGAGE","105000.0","VERIFIED - income","n","Purpose of the loan is cover some childbirth medical expenses in hospital as well as baby items like stroller and crib.  My husband and I make six figures respectively and have a solid paying history and will not default on this loan.  We both have very stable jobs in the govt consulting industry.  We own our home, but it is currently underwater hence why a home equity isnt feasible.  However we continue to honor our mortgage payments and be responsible owners in these times.  We just would like a stable fixed loan over 36 mths rather than piling all our baby expenses on credit cards where we've heard rates fluctuate and credit card issuers are abusing their practices.  We don't want to be in hurry to pay everything off or have our cc debt hurt our FICO scores in case.  A loan just feels reasonable for us to handle and make regular payments on it as we worry about raising our first child!","other","Baby Expenses","201xx","VA","20.33","0.0","10/1/1994","0.0","","","16.0","0.0",18590,"22.2","41.0","f","0.0","",1
0,"Municipal Market Advisors","10+ years","MORTGAGE","381450.0","VERIFIED - income source","n","I have very secure employment for over 10+ years. I am a part owner of the company. Also my income has grown every year of employment. The economic situation has helped our company grow at a 10-30% rate as people respect and value our analysis to greater degree.  I have zero intention of moving. My job would not require it and i love my house and neighborhood. I do have funds locked away in investments which i do not want to touch. However, my first obligation is to payoff any monies owed to the people of this site so know that i do have money to backup this loan. I realize that this community is not some large faceless corporation but real people with real lives and monies at stake. You should know that I take your trust very seriously and graciously. My plan was to wait a couple years and pay in cash however i just found out that the lot next door just got sold and they are getting ready to build a house. Once this house is completed, building a pool on my lot will be more costly as we were going to use the empty lot to bring in equipment. ","home_improvement","My $ + Lending Club $ = Pool","342xx","FL","3.96","0.0","9/1/1996","0.0","30.0","","10.0","0.0",6649,"0.0","27.0","f","0.0","",1
0,"Missouri Army National Guard","10+ years","MORTGAGE","65004.0","not verified","n"," I have finished construction on my house.  I have taken my mortgage up to 80% of the appraised value, and need $9500.00 to finish paying for materials.  Rather than do a long-term loan, I want something short-term I can pay off in less than five years.","other","Finish Home Construction","650xx","MO","9.43","0.0","12/1/2003","8.0","","","5.0","0.0",7081,"39.1","11.0","f","0.0","",1
0,"PRA International","8 years","MORTGAGE","75000.0","not verified","n"," This will be used to pay off an existing vehicle loan as well as a credit card, consolidating into a single loan.  Monies will also be used to pay for orthodontia expenses that my insurance does not cover.","debt_consolidation","Vehicle loan/credit card payoff","229xx","VA","24.5","0.0","6/1/1991","0.0","","","10.0","0.0",5544,"11.3","20.0","f","0.0","",1
1,"United States District Court","5 years","RENT","56650.0","not verified","n","","other","Attorney Fees","919xx","CA","16.06","0.0","1/1/2000","0.0","","","5.0","0.0",3360,"74.7","37.0","f","0.0","",1
0,"","6 years","MORTGAGE","108041.0","VERIFIED - income","n","  Borrower added on 08/31/10 > My reason for applying for this loan is to consolidate 2009 tax debt and unexpected medical expense debt.<br/><br/>In the last two quarters of 2009, my speech therapy practice grew faster than I had anticipated and I did not adjust my estimated tax payments accordingly. I ended up with $5,000 in tax debt. I had some savings to pay a large part  of this debt, but unfortunately my husband had to have an unexpected surgery in April, depleting our savings and leaving us with almost $2,000.00 in medical bills. I have made payment agreements with both the IRS and our medical provider but the monthly payments are putting very tight constraints on our monthly cash flow. I am looking to refinance this debt for a short term (36 months at much lower monthly payments) in order to create some space in our monthly cash flow and and allowing us to stay current on our 2010 quarterly estimated tax payments as well as build up savings for future unexpected expenses. This loan would not be additional debt, we are looking to convert some high monthly payments into more manageable monthly payments.<br/><br/><br/>My approximate monthly budget :<br/><br/>Income: $8,600.00 +/- (net of business expenses including health/dental insurance and tax withholding)<br/><br/>Mortgage $2,298.00<br/>Groceries $800.00<br/>Insurance (auto/life) $320.00<br/>Utilities: $650.00 (including internet &amp; cell phone)<br/>Auto/ Fuel $220.00<br/>Childcare: $400<br/>Credit Card Payments: $572.00<br/>Clothing/Personal Items/Personal Care $275.00<br/>Restaurants/Entertainment $125.00<br/>Education: $1800.00<br/>Medical $100.00<br/>Savings $200.00<br/>Other Non-Discretionary $250.00<br/><br/>IRS Tax Debt $500.00/mo<br/>Medical Debt (surgery) $300.00/mo<br/> <br/>These last two payments would be converted into a single $195.00 payment with this loan.<br/><br/>If I am able to reduce my combined IRS and Medical Debt to a much lower payment, that will enable me to run a positive cash flow once again.<br/><br/>I am aware of 2 late payments recorded on my credit report. These are a result of me not updating the accounts on 2 of my automatic payments in a timely manner when one my banks went in to receivership,(and was eventually taken over by another bank.) These accounts are now current. One was on a car payment that has since been paid off. The other was on a rarely used business credit card. I set up most of my payments on an automatic system. I will make sure all account information is up-to-date and accurate on all future automatic payments.<br/><br/><br/>I have had my private practice in speech therapy for over 5 years and have had over 5% growth in net income each year, with about 7% in 2009. Prior to my own practice I worked in the schools for over 5 years. Currently, speech therapists, both locally and nationwide are in high demand. The need is increasing while the number and size of graduate programs is limited. In other words, I am very employable, even without my own private practice.<br/>","debt_consolidation","DebtCon","980xx","WA","9.84","1.0","2/1/1987","0.0","11.0","","9.0","0.0",35061,"94.2","30.0","f","0.0","",1
0,"Eisenhower Medical Center","1 year","RENT","49000.0","VERIFIED - income","n","","debt_consolidation","Debt Consolidation","922xx","CA","21.62","1.0","9/1/1999","1.0","18.0","","11.0","0.0",3013,"33.2","26.0","f","0.0","",1
1,"Kaiser Permenete","10+ years","MORTGAGE","80000.0","not verified","n","Hello I need a loan for home improvements and home furnishing. The housing market is taking a turn and I want capitalize on that and possibly put my house on the market within the next 2 to 3 years.","home_improvement","Loan For Home","913xx","CA","5.37","0.0","7/1/1990","3.0","","","8.0","0.0",17915,"17.0","22.0","f","0.0","",1
0,"Best Buy Service Center 615","2 years","OWN","33000.0","not verified","n","  Borrower added on 01/28/10 > Trying to get rid of the credit debt I have been paying since 2008. Finance charges make it impossible to make an impact on debt.<br/>","debt_consolidation","To rid of my credit debt :( 11K","070xx","NJ","14.58","0.0","8/1/2004","0.0","","","6.0","0.0",5763,"60.7","8.0","f","0.0","",1
1,"CCM","9 years","MORTGAGE","62500.0","not verified","n","  Borrower added on 01/05/10 > I am helping out people in need<br/> Borrower added on 01/07/10 > I am trying to help a friend bring his son home from Nigeria back to the usa.  Once he gets back and my friend is in USA, he will be paying back the loan in full.<br/>","major_purchase","HELP","600xx","IL","9.35","0.0","4/1/1995","2.0","","","10.0","0.0",19639,"39.1","24.0","f","0.0","",1
0,"Southwest Airlines","9 years","MORTGAGE","62000.0","VERIFIED - income source","n","  Borrower added on 06/25/11 > This loan is for our dream wedding! I am a good borrower because I meet my obligations on time. My monthly household budget is approximately 50% of my household income. I have been employed with the same company for almost 10 years and my company has NEVER had layoff<br/>","wedding","Wedding","606xx","IL","14.98","0.0","12/1/2000","1.0","67.0","","10.0","0.0",6808,"44.5","15.0","f","0.0","",1
0,"Oxyheal health group","< 1 year","RENT","55000.0","VERIFIED - income","n","","debt_consolidation","Debt consolidation ","985xx","WA","15.62","0.0","4/1/2001","1.0","","","9.0","0.0",20154,"79.4","27.0","f","0.0","",1
0,"department of homeland security","4 years","RENT","50000.0","VERIFIED - income","n","  Borrower added on 11/15/10 > The Lending Club is a great website, that can help many middle Americans get that much closer in briging the gap, by offering a better way of getting loans. Finally the nickel and diming stops here.<br/> Borrower added on 11/16/10 > Much appreciation to all the investors.Thanks<br/> Borrower added on 11/17/10 > Once again thanks you, we have passed the .5 marker yey, help here you come ...<br/> Borrower added on 11/18/10 > ...only 4 days left, crossing fingers that the last 40 percent is reach... &quot;)<br/> Borrower added on 11/20/10 > Amazing... Simply put<br/>","debt_consolidation","Debt Consolidation","113xx","NY","18.38","0.0","8/1/2003","0.0","","","16.0","0.0",12969,"46.3","29.0","f","0.0","",1
0,"Kaiser Permante","4 years","MORTGAGE","100800.0","VERIFIED - income","n","  Borrower added on 10/24/11 > I am inspired by those of you already investing in me. Thank you. I plan to pay off this debt and reinvest in Lending Club to help others just like me.<br/>","debt_consolidation","goodbye debt!","945xx","CA","5.26","0.0","10/1/1991","1.0","","","10.0","0.0",22055,"45.9","24.0","f","0.0","",1
0,"City of Bend","10+ years","MORTGAGE","57500.0","VERIFIED - income source","n","","debt_consolidation"," Debt Consolidation","977xx","OR","10.56","0.0","1/1/1979","1.0","39.0","","7.0","0.0",18896,"84.4","30.0","f","0.0","",1
0,"Childs Automotive","5 years","MORTGAGE","57600.0","VERIFIED - income source","n","","debt_consolidation","consilidation","120xx","NY","5.71","0.0","8/1/2000","0.0","","","6.0","0.0",11876,"60.3","16.0","f","0.0","",1
0,"CPG Company","2 years","RENT","99700.0","not verified","n"," 583211 added on 12/01/09 > This money will be used to consolidate credit card debt at a lower interest rate.  I accumulated credit card debt while in graduate school, and while I made significant progress paying it off I have experienced recent hikes in my interest rates over the last 1-2 years.  I am sick of paying interest to banks...I would rather give my money individual investors.  I want to get my debt under control so I can be in a good financial position to purchase my first home next year.  I always pay my bills on time and it is in my best interest to continue to do so to qualify for the best mortgage rate possible.<br/><br/>I have been gainfully employed since I finished grad school in 2003.  Since then I have received 3 promotions, and I am making a decent income.  I actually have the opportunity for a sizeable bonus every year as well (12% of my salary), but I have only included base salary in my budget below.<br/><br/>Monthly Budget<br/>Income: $4610 (take home pay)<br/><br/>Expenses:<br/>Rent: $600<br/>Car: $670<br/>Student Loans: $131<br/>Medical Loan: $80 <br/><br/>Credit Cards:<br/>Citibank - $14,750 @ 14.25% interest<br/>Chase - $2,750 @ 27.24% interest<br/>Amex - $1,100 @ 18.24%<br/><br/>Thank you for your consideration!<br/>","credit_card","Not Interested in Paying Interest to Banks Anymore","606xx","IL","17.26","0.0","5/1/1998","0.0","28.0","","13.0","0.0",19780,"48.8","24.0","f","0.0","",1
0,"Prosecuting Attorney's Council","7 years","MORTGAGE","46500.0","not verified","n","A little room to breath each month would be wonderful!     I am a good candidate for this loan because I have over come some really major hurtles in the past 8 years; divorce & relocation to another state by myself and have been able to stay afloat (meeting all financial commitments).  Unfortunately, my ‰ÛÏD‰Û credit rating is a result of difficulties  during those years of  the divorce & relocation.  I have made steady fiscal progress with each passing year.  My last big hurtle to reaching my goal of financial freedom is eliminating lingering bad debt.  No longer do I utilize credit cards to live!  When I moved to my current state of residence I accepted a state government job for $9.00/hr and no benefits in hopes of ‰Û÷making something happen‰Ûª with my life.  Within two months I had a position on the regular payroll with benefits and have progressed from that entry level position into a management position.  I am now one of the ‰Û÷go to gals‰Ûª for others in my professional community because of my integrity and experience in our field.  Presently I am paying a mortgage and assisting my husband with our mutual debt and repayment of  my old closed accounts which we took out a loan for 2 years ago. This loan is scheduled to be paid off by April 2009. Each month we sit down and pay the bills and we see no progress, other than just keeping current.  We would like to be able to one day help others in need and to do that we need to clear this debt up.  By combining these payments into one, perhaps a bit lower and certainly a lower interest rate, payment we could realize this dream.  I am hoping that someone out there is willing to provide me with the opportunity to continue to realize success and achieve future dreams and to continue the Lending Club cycle of helping others.    Monthly net income: $4100 (includes Husband‰Ûªs of $1800) Monthly expenses:   Housing: $ 1300.00 Health Insurance: $ 200.00 Car expenses: $385 Fuel and Car Insurance Utilities: Water/Power: $200 Phone, cable, internet: $130 Food, entertainment: $500.00-600.00 food for packed lunchs, dinners and one night out a month Clothing, household expenses $ 20-30 Credit cards and other loans: $ 1300+/- Other expenses: Monthly diabetic prescriptions & supplies  Please ask me any questions you may have.  I look forward to establishing myself with the Lending Club Community.  Thank you!","debt_consolidation","Credit Cards Away with Thee!","301xx","GA","5.7","0.0","4/1/1986","0.0","28.0","","11.0","0.0",8033,"73.0","28.0","f","0.0","",1
0,"Providence Health Systems","2 years","RENT","22452.0","VERIFIED - income","n","  Borrower added on 04/14/11 > trying to simplfy the number of bills to accomdate my busy schedule. Always on time and pay more than the minimum<br/>","debt_consolidation","Payback","971xx","OR","14.97","0.0","4/1/2001","0.0","","","8.0","0.0",13159,"51.1","21.0","f","0.0","",1
0,"Air Systems, Inc.","2 years","RENT","65000.0","VERIFIED - income","n","Old bike was stolen.  Going to be paid off next week.  Found a new bike that I would like to purchase.  It is a 2008 Yamaha R1.","other","Motorcycle Loan","951xx","CA","13.85","0.0","5/1/2003","1.0","","","6.0","0.0",10468,"52.3","10.0","f","0.0","",1
0,"Phenom LLC","2 years","RENT","88000.0","VERIFIED - income source","n","  Borrower added on 08/15/10 > This Loan Request is to consolidate my Personal Loan and Credit Card payments under one umbrella. Since i am paying high interest rate for both, consolidating both these loans will help me to save some amount. Through this i can plan to payoff this new loan before the term of 36 months. <br/>My payments are always regular and will continue to do the same. <br/>Regarding my Job, it has good clarity and this will help me in paying this loan amount without any delays and well before its Term. <br/>I kindly request the investors to Please help me to stabilize my financial Situation and close my loans. Thank You.<br/>","debt_consolidation","Ajith's Debt Consoliation Loan","061xx","CT","6.59","0.0","12/1/2006","2.0","","","3.0","0.0",5741,"88.3","4.0","f","0.0","",1
0,"Augusta Public Defender's Office","5 years","MORTGAGE","34000.0","VERIFIED - income source","n","  Borrower added on 04/30/10 > My goal is to be debt free by the end of the year 2012 and to live debt free the rest of my life.  Being able to consolidate debt would be such a great way to start on that path.<br/> Borrower added on 05/02/10 > I am a very responsible person.  Just ran into a snag.  When I was in private practice we took on a malpractice case which at this time still has not settled.  I made purchases for my home with the expectation that the case would settle, however there are still several depositions to be taken before they can come to a final settlement of the case.  I could really use the help to consolidate my debt until things get back on track.  Than you.<br/>","debt_consolidation","Debt Free 2012","309xx","GA","23.96","0.0","12/1/1995","0.0","","","8.0","0.0",23230,"65.4","20.0","f","0.0","",1
0,"","n/a","OWN","36000.0","not verified","n","  Borrower added on 07/25/11 > been with my company for 7 yrs<br/>going to pay off credit card debt<br/>will pay back loan before the 36 month period<br/>","credit_card","Credit card payment","115xx","NY","12.93","0.0","3/1/1985","0.0","","","11.0","0.0",6487,"6.8","27.0","f","0.0","",1
